rownumber,filename,filetype,band,abbrev_type,date,date_format,mics_etc,score
447,ph2016-07-01.mk4v.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-01 00:00:00,yyyy-mm-dd,mk4v.sxr4.2496.s1t01,3
446,ph2016-07-01.mk4v.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-01 00:00:00,yyyy-mm-dd,mk4v.sxr4.1644.s1t01,3
443,ph2016-07-06.mk4v.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk4v.sxr4.2496.s1t01,3
442,ph2016-07-06.mk4v.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk4v.sxr4.1644.s1t01,3
441,ph2016-07-06.mk22.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk22.sxr4.2496.s1t01,3
440,ph2016-07-06.mk22.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk22.sxr4.1644.s1t01,3
426,phish2016.07.06.mk3.24bit.s1.t01.flac,flac,phish,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk3.24bit.s1.t01,3
425,phish2016.07.06.mk3.16bit.s1.t01.flac,flac,phish,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk3.16bit.s1.t01,3
424,phish2016.07.06.mk22.24bit.s1.t01.flac,flac,phish,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk22.24bit.s1.t01,3
423,phish2016.07.06.mk22.16bit.s1.t01.flac,flac,phish,incorrect,2016-07-06 00:00:00,yyyy-mm-dd,mk22.16bit.s1.t01,3
453,ph1990-11-04s2t04.flac,flac,ph,incorrect,1990-11-04 00:00:00,yyyy-mm-dd,s2t04,3
454,ph1991-02-16s2t03.flac,flac,ph,incorrect,1991-02-16 00:00:00,yyyy-mm-dd,s2t03,3
455,ph1991-07-25s2t03.flac,flac,ph,incorrect,1991-07-25 00:00:00,yyyy-mm-dd,s2t03,3
496,ph2016-07-10.mk41v.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,mk41v.sxr4.2496.s1t01,3
54,jg+ms1974-11-07ad1t02.shn,shn,jg+ms,incorrect,1974-11-07 00:00:00,yyyy-mm-dd,ad1t02,3
506,deadco2016-07-10_mk41_set0101.flac,flac,deadco,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,mk41_set0101,3
518,ph2016-07-01(ak40)s2t03.flac,flac,ph,incorrect,2016-07-01 00:00:00,yyyy-mm-dd,(ak40)s2t03,3
624,phish1995-11-30trk12.flac,flac,phish,incorrect,1995-11-30 00:00:00,yyyy-mm-dd,trk12,3
374,phish2016.07.03.mk22.24bit.s1.t01.flac,flac,phish,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,mk22.24bit.s1.t01,3
250,ph1998-07-26matrixd01t01.flac,flac,ph,incorrect,1998-07-26 00:00:00,yyyy-mm-dd,matrixd01t01,3
231,widespreadpanic2016-06-22t01.cm100s.cp1s.cm300.cp2.mtx.16bit.flac,flac,widespreadpanic,incorrect,2016-06-22 00:00:00,yyyy-mm-dd,t01.cm100s.cp1s.cm300.cp2.mtx.16bit,3
452,ph1990-11-02s1t15.flac,flac,ph,incorrect,1990-11-02 00:00:00,yyyy-mm-dd,s1t15,3
520,ph2016-07-10.mk41.pfa.dr70d.16bit.set2.t01_set_2_intro.flac,flac,ph,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,mk41.pfa.dr70d.16bit.set2.t01_set_2_intro,3
73,jg+ms1974-11-08-new-d2t05.shn,shn,jg+ms,incorrect,1974-11-08 00:00:00,yyyy-mm-dd,new-d2t05,3
167,jgms1974.11.27.gems.d1t01.flac,flac,jgms,incorrect,1974-11-27 00:00:00,yyyy-mm-dd,gems.d1t01,3
80,jg+ms1974-11-09bd1t03.shn,shn,jg+ms,incorrect,1974-11-09 00:00:00,yyyy-mm-dd,bd1t03,3
91,deadandco2016-06-25s1t01.spyder9.flac16.flac,flac,deadandco,incorrect,2016-06-25 00:00:00,yyyy-mm-dd,s1t01.spyder9.flac16,3
115,deadandco2016-07-10akg481set1t01.flac,flac,deadandco,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,akg481set1t01,3
122,deadco2016-07-10_mk41_set0101.flac,flac,deadco,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,mk41_set0101,3
123,deadco2016-07-10_mk41_set0101.flac,flac,deadco,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,mk41_set0101,3
132,jg+ms1974-11-14a-d1t01.shn,shn,jg+ms,incorrect,1974-11-14 00:00:00,yyyy-mm-dd,a-d1t01,3
139,jgms1974-11-14-early-t01.flac,flac,jgms,incorrect,1974-11-14 00:00:00,yyyy-mm-dd,early-t01,3
90,deadandco2016-07-07akg481set1t01.flac,flac,deadandco,incorrect,2016-07-07 00:00:00,yyyy-mm-dd,akg481set1t01,3
45,dead.and.co2016-07-03s1t01.flac,flac,dead.and.co,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,s1t01,3
38,jg+ms1974-11-06a-new-d1t05.shn,shn,jg+ms,incorrect,1974-11-06 00:00:00,yyyy-mm-dd,a-new-d1t05,3
29,deadco2016-07-02s1t01.flac,flac,deadco,incorrect,2016-07-02 00:00:00,yyyy-mm-dd,s1t01,3
6,widespreadpanic2016-06-21t01.cm300s.cp1s.16bit.flac,flac,widespreadpanic,incorrect,2016-06-21 00:00:00,yyyy-mm-dd,t01.cm300s.cp1s.16bit,3
7,jg+ms1974-11-05a-new-d1t01.shn,shn,jg+ms,incorrect,1974-11-05 00:00:00,yyyy-mm-dd,a-new-d1t01,3
18,dead&co 2016-05-23.sunday morning interview.flac,flac,dead&co,incorrect,2016-05-23 00:00:00,yyyy-mm-dd,sunday morning interview,3
28,dc2016-07-02set1t01.flac,flac,dc,incorrect,2016-07-02 00:00:00,yyyy-mm-dd,set1t01,3
151,jg+ms1974-11-16a-new-d1t05.shn,shn,jg+ms,incorrect,1974-11-16 00:00:00,yyyy-mm-dd,a-new-d1t05,3
522,ph2016-07-10.mk41.pfa.dr70d.24bit.set2.t01_set_2_intro.flac,flac,ph,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,mk41.pfa.dr70d.24bit.set2.t01_set_2_intro,3
527,phish2016-07-10d1t01.flac,flac,phish,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,d1t01,3
528,phish2016-07-10_set1t01.flac,flac,phish,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,set1t01,3
392,ph2016-07-01.mk41v.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-01 00:00:00,yyyy-mm-dd,mk41v.sxr4.1644.s1t01,3
507,dead and company 2016-07-09 24bit t12.flac,flac,dead and company,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,24bit t12,3
72,jg+ms1974-11-08d1t03.shn,shn,jg+ms,incorrect,1974-11-08 00:00:00,yyyy-mm-dd,d1t03,3
61,deadandco2016-07-03akg481fobset1t01.flac,flac,deadandco,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,akg481fobset1t01,3
502,deadandco2016-07-10akg481set1t01.flac,flac,deadandco,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,akg481set1t01,3
57,dc2016-07-03set1t01.flac,flac,dc,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,set1t01,3
46,deadco2016-07-02s1t01.flac,flac,deadco,incorrect,2016-07-02 00:00:00,yyyy-mm-dd,s1t01,3
888,widespreadpanic2016-06-17t01.cm300s.cp1s.16bit.flac,flac,widespreadpanic,incorrect,2016-06-17 00:00:00,yyyy-mm-dd,t01.cm300s.cp1s.16bit,3
685,ph2016-07-20s1t.01.flac,flac,ph,incorrect,2016-07-20 00:00:00,yyyy-mm-dd,s1t.01,3
1500,humble pie 1972-08-22 44khz16b t01.flac,flac,humble pie,notfound,1972-08-22 00:00:00,yyyy-mm-dd,44khz16b t01,3
1524,grim-2003-11-23-tr01.flac,flac,grim,notfound,2003-11-23 00:00:00,yyyy-mm-dd,tr01,3
1502,eoc &amp; friends - 2011-03-17-01.flac,flac,eoc &amp; friends,notfound,2011-03-17 00:00:00,yyyy-mm-dd,01,3
1582,standing o-tenacious d-2003-12-20-tr01-intro.flac,flac,standing o-tenacious d,notfound,2003-12-20 00:00:00,yyyy-mm-dd,tr01-intro,3
1589,"primus 1993-07-13 waterloo village, stanhope, nj12.flac",flac,primus,notfound,1993-07-13 00:00:00,yyyy-mm-dd,"waterloo village, stanhope, nj12",3
1593,"prong 1991-12-13 fastlane ii, asbury park, nj11.flac",flac,prong,notfound,1991-12-13 00:00:00,yyyy-mm-dd,"fastlane ii, asbury park, nj11",3
1603,tatadios - roseti 20160708.flac,flac,tatadios - roseti,notfound,2016-07-08 00:00:00,yyyy-mm-dd,,3
1604,richard galliano &amp; philip catherine 2016-07-10 - brosella jazz01.flac,flac,richard galliano &amp; philip catherine,notfound,2016-07-10 00:00:00,yyyy-mm-dd,brosella jazz01,3
1617,powderforpigeons 2016-05-28_t01.flac,flac,powderforpigeons,notfound,2016-05-28 00:00:00,yyyy-mm-dd,t01,3
1618,gwen swick 1997-04-26 bremen-1.flac,flac,gwen swick,notfound,1997-04-26 00:00:00,yyyy-mm-dd,bremen-1,3
1585,tenacious_d-2004-06-06-tr01-flash.flac,flac,tenacious_d,notfound,2004-06-06 00:00:00,yyyy-mm-dd,tr01-flash,3
1501,jim mccarthy - 1992-08-12 - copenhagen - t01.flac,flac,jim mccarthy,notfound,1992-08-12 00:00:00,yyyy-mm-dd,copenhagen - t01,3
1499,humble pie 1972-08-22 96khz24b t01.flac,flac,humble pie,notfound,1972-08-22 00:00:00,yyyy-mm-dd,96khz24b t01,3
1413,"primus 1993-07-12 waterloo village, stanhope, nj12.flac",flac,primus,notfound,1993-07-12 00:00:00,yyyy-mm-dd,"waterloo village, stanhope, nj12",3
1384,brownout 2016-03-04 okeechobee 01 black sabbath.flac,flac,brownout,notfound,2016-03-04 00:00:00,yyyy-mm-dd,okeechobee 01 black sabbath,3
1388,cirotti and molnar 2016-05-09 bremen-1.flac,flac,cirotti and molnar,notfound,2016-05-09 00:00:00,yyyy-mm-dd,bremen-1,3
1389,kinky friedman 2016-05-09 bremen-01.flac,flac,kinky friedman,notfound,2016-05-09 00:00:00,yyyy-mm-dd,bremen-01,3
1396,sundays-1993-02-25-t01.flac,flac,sundays,notfound,1993-02-25 00:00:00,yyyy-mm-dd,t01,3
1398,hall and oates 2016-03-04 okeechobee 01 intro instrumental.flac,flac,hall and oates,notfound,2016-03-04 00:00:00,yyyy-mm-dd,okeechobee 01 intro instrumental,3
1927,calexico_2016-07-17_09.flac,flac,calexico,notfound,2016-07-17 00:00:00,yyyy-mm-dd,09,3
1220,cure-1996-09-15-matrix-t01.flac,flac,cure,notfound,1996-09-15 00:00:00,yyyy-mm-dd,matrix-t01,3
1923,mudhoney_2016-07-13_05.flac,flac,mudhoney,notfound,2016-07-13 00:00:00,yyyy-mm-dd,05,3
1894,schmid-hagen-frohn-haering-2008-08-20-tr-announcer a.flac,flac,schmid-hagen-frohn-haering,notfound,2008-08-20 00:00:00,yyyy-mm-dd,tr-announcer a,3
2077,"rem 1982-01-23 charlotte,nc viceroy park m1-aud-01.flac",flac,rem,notfound,1982-01-23 00:00:00,yyyy-mm-dd,"charlotte,nc viceroy park m1-aud-01",3
1981,atomic rooster 2016-07-14 t01.flac,flac,atomic rooster,notfound,2016-07-14 00:00:00,yyyy-mm-dd,t01,3
1509,theclash_1984-12-07_aud_ana1_t01.flac,flac,theclash,notfound,1984-12-07 00:00:00,yyyy-mm-dd,aud_ana1_t01,3
1415,mantar 2016-05-27_t01.flac,flac,mantar,notfound,2016-05-27 00:00:00,yyyy-mm-dd,t01,3
730,phish2016-07-22.s1t01.flac,flac,phish,incorrect,2016-07-22 00:00:00,yyyy-mm-dd,s1t01,3
1628,hazmat.modine-2016-07-12_24bit_tr.101.flac,flac,hazmat.modine,notfound,2016-07-12 00:00:00,yyyy-mm-dd,24bit_tr.101,3
1353,gnash 2016-06-21t01.mp2,mp2,gnash,notfound,2016-06-21 00:00:00,yyyy-mm-dd,t01,3
1504,theclash_1980-05-24_aud_ana1_t01.flac,flac,theclash,notfound,1980-05-24 00:00:00,yyyy-mm-dd,aud_ana1_t01,3
1506,theclash_1984-03-17_aud_ana1_t01.flac,flac,theclash,notfound,1984-03-17 00:00:00,yyyy-mm-dd,aud_ana1_t01,3
1926,sigur_ros_2016-07-17_12.flac,flac,sigur_ros,notfound,2016-07-17 00:00:00,yyyy-mm-dd,12,3
2142,bears den 2016-07-21t01.mp2,mp2,bears den,notfound,2016-07-21 00:00:00,yyyy-mm-dd,t01,3
1461,tonerlow 2014-06-13_t01.flac,flac,tonerlow,notfound,2014-06-13 00:00:00,yyyy-mm-dd,t01,3
1469,ravi_shankar-1998-02-03-tokyo-tr01-tuning.flac,flac,ravi_shankar,notfound,1998-02-03 00:00:00,yyyy-mm-dd,tokyo-tr01-tuning,3
1477,"ramones 1996-07-13 syracuse, ny-01.flac",flac,ramones,notfound,1996-07-13 00:00:00,yyyy-mm-dd,"syracuse, ny-01",3
1480,"ramones 1994-05-14 buenos aires, argentina-01.flac",flac,ramones,notfound,1994-05-14 00:00:00,yyyy-mm-dd,"buenos aires, argentina-01",3
1495,hazmat.modine-2016-07-12_tr.101.flac,flac,hazmat.modine,notfound,2016-07-12 00:00:00,yyyy-mm-dd,tr.101,3
1498,cometcontrol 2015-01-23_t01.flac,flac,cometcontrol,notfound,2015-01-23 00:00:00,yyyy-mm-dd,t01,3
2136,passenger 2016-07-23.mp2,mp2,passenger,notfound,2016-07-23 00:00:00,yyyy-mm-dd,,3
1421,gurf.morlix-2013-12-14_remaster_tr.01.flac,flac,gurf.morlix,notfound,2013-12-14 00:00:00,yyyy-mm-dd,remaster_tr.01,3
2138,anne-marie 2016-07-19t01.mp2,mp2,anne-marie,notfound,2016-07-19 00:00:00,yyyy-mm-dd,t01,3
2915,jefferson starship 1993-03-10 44khz16b t02.flac,flac,jefferson starship,notfound,1993-03-10 00:00:00,yyyy-mm-dd,44khz16b t02,3
1507,theclash_1984-12-06_aud_ana1_t01.flac,flac,theclash,notfound,1984-12-06 00:00:00,yyyy-mm-dd,aud_ana1_t01,3
2924,jefferson starship 1994-06-25 96khz24b t02.flac,flac,jefferson starship,notfound,1994-06-25 00:00:00,yyyy-mm-dd,96khz24b t02,3
2925,jefferson starship 1994-06-25 44khz16b t02.flac,flac,jefferson starship,notfound,1994-06-25 00:00:00,yyyy-mm-dd,44khz16b t02,3
2933,jefferson starship 1995-09-04-1 96khz24b t02.flac,flac,jefferson starship,notfound,1995-09-04 00:00:00,yyyy-mm-dd,1 96khz24b t02,3
2934,jefferson starship 1995-09-04-1 44khz16b t02.flac,flac,jefferson starship,notfound,1995-09-04 00:00:00,yyyy-mm-dd,1 44khz16b t02,3
2944,jefferson starship 1998-07-02 96khz24b t02.flac,flac,jefferson starship,notfound,1998-07-02 00:00:00,yyyy-mm-dd,96khz24b t02,3
2914,jefferson starship 1993-03-10 96khz24b t02.flac,flac,jefferson starship,notfound,1993-03-10 00:00:00,yyyy-mm-dd,96khz24b t02,3
2969,jethro tull 1970-07-17 44khz16b t02.flac,flac,jethro tull,notfound,1970-07-17 00:00:00,yyyy-mm-dd,44khz16b t02,3
1438,adrian belew power trio - 2014 10 31 cleveland oh usa - 20 adrian belew speaking &amp; chatter.flac,flac,adrian belew power trio,notfound,2014-10-31 00:00:00,yyyy-mm-dd,cleveland oh usa - 20 adrian belew speaking &amp; chatter,3
1951,lola colt 2016-07-15t01.flac,flac,lola colt,notfound,2016-07-15 00:00:00,yyyy-mm-dd,t01,3
1950,ravishankar-2005-05-12_tr01-intro.flac,flac,ravishankar,notfound,2005-05-12 00:00:00,yyyy-mm-dd,tr01-intro,3
1833,lotnc 1983-09-18 darmstadt-01.flac,flac,lotnc,notfound,1983-09-18 00:00:00,yyyy-mm-dd,darmstadt-01,3
562,ph2016-07-09.mk22.sxm2.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk22.sxm2.sxr4.1644.s1t01,3
375,phish2016.07.03.mk22.16bit.s1.t01.flac,flac,phish,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,mk22.16bit.s1.t01,3
373,dc2016-07-03set1t01.flac,flac,dc,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,set1t01,3
150,jg+ms1974-11-15bnewd1t03.shn,shn,jg+ms,incorrect,1974-11-15 00:00:00,yyyy-mm-dd,bnewd1t03,3
358,phish2016.07.03.mk22.16bit.s1.t01.flac,flac,phish,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,mk22.16bit.s1.t01,3
349,phish2016-07-01(24bit48khz)ck22ck61d1t01.flac,flac,phish,incorrect,2016-07-01 00:00:00,yyyy-mm-dd,(24bit48khz)ck22ck61d1t01,3
345,dead.and.co2016-07-03s2t07.flac,flac,dead.and.co,incorrect,2016-07-03 00:00:00,yyyy-mm-dd,s2t07,3
336,deadco2016-07-02s1t01.flac,flac,deadco,incorrect,2016-07-02 00:00:00,yyyy-mm-dd,s1t01,3
331,gm2001-04-08 cd1 tr 01.flac,flac,gm,incorrect,2001-04-08 00:00:00,yyyy-mm-dd,cd1 tr 01,3
645,ph2016-07-10s1t01.flac,flac,ph,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,s1t01,3
2315,widespreadpanic2016-06-22t01.cm100s.cp1s.cm300.cp2.mtx.16bit.flac,flac,widespreadpanic,incorrect,2016-06-22 00:00:00,yyyy-mm-dd,t01.cm100s.cp1s.cm300.cp2.mtx.16bit,3
2192,phish2016-07-23s1t01.flac,flac,phish,incorrect,2016-07-23 00:00:00,yyyy-mm-dd,s1t01,3
615,deadco2016-07-16set01t01.flac,flac,deadco,incorrect,2016-07-16 00:00:00,yyyy-mm-dd,set01t01,3
1837,"van halen 1986-08-20 forum, montreal, qc, canada13.flac",flac,van halen,notfound,1986-08-20 00:00:00,yyyy-mm-dd,"forum, montreal, qc, canada13",3
635,"phish 2016-07-16 george,wa t12 bathtub gin.flac",flac,phish,incorrect,2016-07-16 00:00:00,yyyy-mm-dd,"george,wa t12 bathtub gin",3
638,dac2016-06-25-d02t02-b+k-4021.flac,flac,dac,incorrect,2016-06-25 00:00:00,yyyy-mm-dd,d02t02-b+k-4021,3
639,dac2016-06-26-d02t03-b+k-4021.flac,flac,dac,incorrect,2016-06-26 00:00:00,yyyy-mm-dd,d02t03-b+k-4021,3
561,ph2016-07-09.mk4v.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk4v.sxr4.2496.s1t01,3
563,ph2016-07-09.mk22.sxm2.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk22.sxm2.sxr4.2496.s1t01,3
389,ph1992-05-14set1t11.flac,flac,ph,incorrect,1992-05-14 00:00:00,yyyy-mm-dd,set1t11,3
709,ph2016-07-18s1t.01.flac,flac,ph,incorrect,2016-07-18 00:00:00,yyyy-mm-dd,s1t.01,3
209,dac2016-06-25-d01t01-b+k-4021.flac,flac,dac,incorrect,2016-06-25 00:00:00,yyyy-mm-dd,d01t01-b+k-4021,3
786,phish2016-07-23t01.flac,flac,phish,incorrect,2016-07-23 00:00:00,yyyy-mm-dd,t01,3
747,ph2016-07-23tr21.flac,flac,ph,incorrect,2016-07-23 00:00:00,yyyy-mm-dd,tr21,3
731,dead&amp;company2015-11-13.bsc2..s02.t05.flac,flac,dead&amp;company,incorrect,2015-11-13 00:00:00,yyyy-mm-dd,bsc2..s02.t05,3
335,dc2016-07-02set1t01.flac,flac,dc,incorrect,2016-07-02 00:00:00,yyyy-mm-dd,set1t01,3
646,ph2016-07-10s1t01.flac,flac,ph,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,s1t01,3
889,widespreadpanic2016-06-19t01.cm300s.cp1s.16bit.flac,flac,widespreadpanic,incorrect,2016-06-19 00:00:00,yyyy-mm-dd,t01.cm300s.cp1s.16bit,3
648,ph2016-07-15 set 2 nak-300 omnis01.flac,flac,ph,incorrect,2016-07-15 00:00:00,yyyy-mm-dd,set 2 nak-300 omnis01,3
1838,prong-1993-10-29-tr01.flac,flac,prong,notfound,1993-10-29 00:00:00,yyyy-mm-dd,tr01,3
1882,lake-2016-03-05_tr.01.flac,flac,lake,notfound,2016-03-05 00:00:00,yyyy-mm-dd,tr.01,3
1888,"white zombie 1996-08-24 caa, east rutherford, nj11.flac",flac,white zombie,notfound,1996-08-24 00:00:00,yyyy-mm-dd,"caa, east rutherford, nj11",3
1889,elder 2016-04-29_t01.flac,flac,elder,notfound,2016-04-29 00:00:00,yyyy-mm-dd,t01,3
1844,somaliyachtclub 2016-04-29_t01.flac,flac,somaliyachtclub,notfound,2016-04-29 00:00:00,yyyy-mm-dd,t01,3
1898,"bruce springsteen - 2005-05-14, patriot center, fairfax, va - 05 - further on (up the road).flac",flac,bruce springsteen,notfound,2005-05-14 00:00:00,yyyy-mm-dd,", patriot center, fairfax, va - 05 - further on (up the road)",3
2122,charlie haden 1989-06-02 bremerhaven-1.flac,flac,charlie haden,notfound,1989-06-02 00:00:00,yyyy-mm-dd,bremerhaven-1,3
560,ph2016-07-09.mk4v.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk4v.sxr4.1644.s1t01,3
650,ph2016-07-18s1t.01.flac,flac,ph,incorrect,2016-07-18 00:00:00,yyyy-mm-dd,s1t.01,3
652,phish2016-07-18d02t06.flac,flac,phish,incorrect,2016-07-18 00:00:00,yyyy-mm-dd,d02t06,3
656,dc2016-07-15set1t01.flac,flac,dc,incorrect,2016-07-15 00:00:00,yyyy-mm-dd,set1t01,3
657,dc2016-07-16set1t01.flac,flac,dc,incorrect,2016-07-16 00:00:00,yyyy-mm-dd,set1t01,3
658,ph2016-07-19s1t.01.flac,flac,ph,incorrect,2016-07-19 00:00:00,yyyy-mm-dd,s1t.01,3
659,ph2016-07-19s1t.01.flac,flac,ph,incorrect,2016-07-19 00:00:00,yyyy-mm-dd,s1t.01,3
649,ph2016-07-18s1t.01.flac,flac,ph,incorrect,2016-07-18 00:00:00,yyyy-mm-dd,s1t.01,3
555,dead and company 2016-07-10 24bit t08.flac,flac,dead and company,incorrect,2016-07-10 00:00:00,yyyy-mm-dd,24bit t08,3
599,dead&amp;co2016.07.15.mg21.set01t01.flac,flac,dead&amp;co,incorrect,2016-07-15 00:00:00,yyyy-mm-dd,mg21.set01t01,3
533,deadco2016-07-09_mk22_set0101.flac,flac,deadco,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk22_set0101,3
532,ph2016-07-09.mk41v.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk41v.sxr4.2496.s1t01,3
531,ph2016-07-09.mk41v.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-09 00:00:00,yyyy-mm-dd,mk41v.sxr4.1644.s1t01,3
590,ph2016-07-08.mk22.sxm2.sxr4.1644.s1t01.flac,flac,ph,incorrect,2016-07-08 00:00:00,yyyy-mm-dd,mk22.sxm2.sxr4.1644.s1t01,3
591,ph2016-07-08.mk22.sxm2.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-08 00:00:00,yyyy-mm-dd,mk22.sxm2.sxr4.2496.s1t01,3
606,phish2016-06-22(gefell_m21)set01t01.flac,flac,phish,incorrect,2016-06-22 00:00:00,yyyy-mm-dd,(gefell_m21)set01t01,3
210,dac2016-06-26-d01t01-b+k-4021.flac,flac,dac,incorrect,2016-06-26 00:00:00,yyyy-mm-dd,d01t01-b+k-4021,3
395,ph2016-07-02.mk41v.sxr4.2496.s1t01.flac,flac,ph,incorrect,2016-07-02 00:00:00,yyyy-mm-dd,mk41v.sxr4.2496.s1t01,3
205,phish2016-07-22.s1t01.flac,flac,phish,incorrect,2016-07-22 00:00:00,yyyy-mm-dd,s1t01,3
26,gd80-08-27d1t01.shn,shn,gd,canonical,1980-08-27 00:00:00,yy-mm-dd,d1t01,3
27,gd80-08-29audd1t01.flac,flac,gd,canonical,1980-08-29 00:00:00,yy-mm-dd,audd1t01,3
56,gd92-12-11s1t01.flac,flac,gd,canonical,1992-12-11 00:00:00,yy-mm-dd,s1t01,3
12,gd73-03-22s1t01.flac,flac,gd,canonical,1973-03-22 00:00:00,yy-mm-dd,s1t01,3
11,gd74-02-24s1t01.flac,flac,gd,canonical,1974-02-24 00:00:00,yy-mm-dd,s1t01,3
89,gd92-12-13d1t01.flac,flac,gd,canonical,1992-12-13 00:00:00,yy-mm-dd,d1t01,3
95,gd80-10-23audd1t01.flac,flac,gd,canonical,1980-10-23 00:00:00,yy-mm-dd,audd1t01,3
157,gd85-07-01oade-d1t01.flac,flac,gd,canonical,1985-07-01 00:00:00,yy-mm-dd,oade-d1t01,3
58,gd80-09-04d1t01.shn,shn,gd,canonical,1980-09-04 00:00:00,yy-mm-dd,d1t01,3
549,gd76-07-12d1t01.flac,flac,gd,canonical,1976-07-12 00:00:00,yy-mm-dd,d1t01,3
60,gd80-09-04d1t01.flac,flac,gd,canonical,1980-09-04 00:00:00,yy-mm-dd,d1t01,3
181,gd93-01-26s1t01.flac,flac,gd,canonical,1993-01-26 00:00:00,yy-mm-dd,s1t01,3
20,gd74-02-24s1t01.flac,flac,gd,canonical,1974-02-24 00:00:00,yy-mm-dd,s1t01,3
32,gd80-08-30d1t01.shn,shn,gd,canonical,1980-08-30 00:00:00,yy-mm-dd,d1t01,3
258,gd93-03-10d1t01.flac,flac,gd,canonical,1993-03-10 00:00:00,yy-mm-dd,d1t01,3
154,gd80-12-14d1t01.flac,flac,gd,canonical,1980-12-14 00:00:00,yy-mm-dd,d1t01,3
248,lom75-03-07d1t01.shn,shn,lom,canonical,1975-03-07 00:00:00,yy-mm-dd,d1t01,3
246,gd81-03-09d1t01.shn,shn,gd,canonical,1981-03-09 00:00:00,yy-mm-dd,d1t01,3
400,gd76-06-03d1t01.wav-fixed.flac,flac,gd,canonical,1976-06-03 00:00:00,yy-mm-dd,d1t01.wav-fixed,3
313,gd73-03-22s2t06.flac,flac,gd,canonical,1973-03-22 00:00:00,yy-mm-dd,s2t06,3
314,gd74-02-24s2t09.flac,flac,gd,canonical,1974-02-24 00:00:00,yy-mm-dd,s2t09,3
333,gd74-10-16d1t01.flac,flac,gd,canonical,1974-10-16 00:00:00,yy-mm-dd,d1t01,3
334,wilco16-06-03t-01.flac,flac,wilco,canonical,2016-06-03 00:00:00,yy-mm-dd,t-01,3
338,gd74-02-24s2t09.flac,flac,gd,canonical,1974-02-24 00:00:00,yy-mm-dd,s2t09,3
465,jgb1976-01-07tjsd1t01.flac,flac,jgb,variant,1976-01-07 00:00:00,yyyy-mm-dd,tjsd1t01,3
238,lom75-02-28t04.shn,shn,lom,canonical,1975-02-28 00:00:00,yy-mm-dd,t04,3
55,gd92-12-11d1t01.flac,flac,gd,canonical,1992-12-11 00:00:00,yy-mm-dd,d1t01,3
204,phish2016-07-22.s1t01.flac,flac,phish,incorrect,2016-07-22 00:00:00,yyyy-mm-dd,s1t01,3
174,gd93-01-25d1t02.shn,shn,gd,canonical,1993-01-25 00:00:00,yy-mm-dd,d1t02,3
49,gd80-09-03d1t01.shn,shn,gd,canonical,1980-09-03 00:00:00,yy-mm-dd,d1t01,3
88,gd92-12-13s1t01.flac,flac,gd,canonical,1992-12-13 00:00:00,yy-mm-dd,s1t01,3
